HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.C1,Input.C2,Input.C3,Input.C4,Input.C5,Input.C6,Input.C7,Input.C8,Input.C9,Input.C10,Input.C11,Input.C12,Input.C13,Input.C14,Input.C15,Input.C16,Input.C17,Input.C18,Input.C19,Input.C20,Input.C21,Input.C22,Input.C23,Input.C24,Input.C25,Answer.Q5FreeTextInput,Approve,Reject
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3TVRFO09GLG77CQCYQ8HZN9X1U4LXP,A1RV5A8RH1T47O,Approved,Sat Oct 22 14:17:53 PDT 2016,Sat Oct 22 14:18:51 PDT 2016,Mon Oct 24 14:18:51 PDT 2016,Sat Oct 22 15:48:23 PDT 2016,,,58,100% (10/10),100% (10/10),100% (10/10),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,11011|4|5|5|5|4,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3K4J6M3CXFUFP74ICPJN2NTR4RSAGL,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:11:04 PDT 2016,Sat Oct 22 12:12:27 PDT 2016,Mon Oct 24 12:12:27 PDT 2016,Sat Oct 22 12:49:41 PDT 2016,,,83,100% (18/18),100% (18/18),100% (18/18),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,01110|3|3|2|3|3,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3K4J6M3CXFUFP74ICPJN2NTR4RSAGL,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:11:04 PDT 2016,Sat Oct 22 12:12:27 PDT 2016,Mon Oct 24 12:12:27 PDT 2016,Sat Oct 22 12:49:41 PDT 2016,,,83,100% (18/18),100% (18/18),100% (18/18),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,01110|3|3|2|3|3,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3WMINLGALC428VODA3N4CW8C6Z7ACI,A3LXDRJWO7NNOB,Approved,Sat Oct 22 13:00:01 PDT 2016,Sat Oct 22 13:01:48 PDT 2016,Mon Oct 24 13:01:48 PDT 2016,Sat Oct 22 13:34:37 PDT 2016,,,107,93% (13/14),93% (13/14),93% (13/14),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,01111|4|4|4|5|4,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3GD6L00D3TYJNTN4R9OP4RKLWHL1MF,A4PGF2WE94TJA,Approved,Fri Oct 21 18:08:33 PDT 2016,Fri Oct 21 18:10:56 PDT 2016,Sun Oct 23 18:10:56 PDT 2016,Sat Oct 22 12:49:41 PDT 2016,,,143,100% (1/1),100% (1/1),100% (1/1),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,11100|2|4|2|3|3,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3HVVDCPGTFTKQUORCVWA4SQNXC1YTQ,A11M7Z9KUDP1QO,Rejected,Sat Oct 22 12:06:09 PDT 2016,Sat Oct 22 12:08:49 PDT 2016,Mon Oct 24 12:08:49 PDT 2016,,Sat Oct 22 12:48:17 PDT 2016,Your answer format isn't correct,160,67% (2/3),67% (2/3),67% (2/3),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,0111|3|5|4|3|3,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3KKG4CDWKJZL881TPI3MX3L482M94Z,AF1MN25P3XFLG,Rejected,Fri Oct 21 17:08:35 PDT 2016,Fri Oct 21 17:11:21 PDT 2016,Sun Oct 23 17:11:21 PDT 2016,,Sat Oct 22 12:48:17 PDT 2016,Your answer format isn't correct,166,84% (16/19),84% (16/19),84% (16/19),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,0110|3|3|3|4|4,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3LUY3GC63013JIZJ85XQM55T4887PQ,A274KVWFE75GNQ,Rejected,Fri Oct 21 21:28:35 PDT 2016,Fri Oct 21 21:33:08 PDT 2016,Sun Oct 23 21:33:08 PDT 2016,,Sat Oct 22 11:45:55 PDT 2016,The format of your answer is wrong,273,0% (0/2),0% (0/2),0% (0/2),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,01110|yes|yes|yes|yes|yes,,
31S7M7DAGHRY4BJY3E2IL0S53TVLTE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:17 PDT 2016,,,3QRYMNZ7FZIQEVKD5TNZNCSGTQSTNM,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 20:10:42 PDT 2016,Fri Oct 21 20:15:21 PDT 2016,Sun Oct 23 20:15:21 PDT 2016,,Sat Oct 22 12:48:17 PDT 2016,Your answer format isn't correct,279,0% (0/17),0% (0/17),0% (0/17),USR:On what date did Harriet Miers withdraws nomination to Supreme Court?,SYS:11/3/2005,USR:Whose place would she have taken on the Supreme Court?,SYS:Justice O Conner,USR:Who nominated Miers for the post?,SYS:Bush,USR:What criterion did this person cite in nominating her?,SYS:religious beliefs,USR:How old is Harriet Miers?,SYS:She was 60 on 2005,Suggested Answer:,(1)On what date did Harriet Miers withdraws nomination to Supreme Court?,Answer: OCTOBER 3 2005,(2) Who nominated her?,Answer: President Bush,(3)Whose place would Harriet Mier have taken on the Supreme Court?,Answer: Justice Sandra Day O'Connor(4) What criterion did this person cite in nominating Miers?,Answer: Religion,(5) How old is Harriet Miers?,Answer:71,,,,,,0|1|1|1|1|1,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3ZPBJO59KQ2RNA25G5S7DODY4SQHDD,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:48:25 PDT 2016,Fri Oct 21 18:48:59 PDT 2016,Sun Oct 23 18:48:59 PDT 2016,,Sat Oct 22 11:46:03 PDT 2016,The format of your answer is wrong,34,0% (0/18),0% (0/18),0% (0/18),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11111|yes|yes|yes|yes|yes,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3UXUOQ9OKFYWWETHJMFTWAGY5MUA7Z,A3LXDRJWO7NNOB,Approved,Fri Oct 21 17:13:02 PDT 2016,Fri Oct 21 17:13:50 PDT 2016,Sun Oct 23 17:13:50 PDT 2016,Sat Oct 22 12:49:47 PDT 2016,,,48,93% (13/14),93% (13/14),93% (13/14),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11111|5|5|5|5|5,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3WOKGM4L72H7G7NY86Z2IQQGMR5O0T,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:00:43 PDT 2016,Sat Oct 22 12:01:50 PDT 2016,Mon Oct 24 12:01:50 PDT 2016,Sat Oct 22 12:49:47 PDT 2016,,,67,100% (18/18),100% (18/18),100% (18/18),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,10111|4|5|4|5|4,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3DY46V3X3QJK343H0X9FQFMGM2755I,A2KANCG6BVWYRE,Approved,Fri Oct 21 20:20:12 PDT 2016,Fri Oct 21 20:21:41 PDT 2016,Sun Oct 23 20:21:41 PDT 2016,Sat Oct 22 12:49:47 PDT 2016,,,89,100% (1/1),100% (1/1),100% (1/1),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11101|3|3|3|5|5,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,34BBWHLWHBCQSBDG3IFI5O3YBNKIWT,A17VXAMGTXV1FL,Rejected,Sat Oct 22 11:52:08 PDT 2016,Sat Oct 22 11:53:46 PDT 2016,Mon Oct 24 11:53:46 PDT 2016,,Sat Oct 22 12:48:20 PDT 2016,Your answer format isn't correct,98,0% (0/3),0% (0/3),0% (0/3),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11111|yes|yes|yes|yes|yes,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3X65QVEQI1OJ4EFH7UCULAON09KCLC,AF1MN25P3XFLG,Approved,Fri Oct 21 17:11:39 PDT 2016,Fri Oct 21 17:13:24 PDT 2016,Sun Oct 23 17:13:24 PDT 2016,Sat Oct 22 12:49:47 PDT 2016,,,105,84% (16/19),84% (16/19),84% (16/19),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11011|4|5|4|4|5,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3EG49X351VDPORN5BM2FA4R0BZN6XA,A30TAZ03UO7ERS,Approved,Sat Oct 22 15:40:43 PDT 2016,Sat Oct 22 15:43:05 PDT 2016,Mon Oct 24 15:43:05 PDT 2016,Sat Oct 22 15:48:24 PDT 2016,,,142,100% (4/4),100% (4/4),100% (4/4),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,11111|3|5|4|4|4,,
3W3RSPVVGTSD4OYN3JSSQWE7M72LU5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,39U1BHVTDMSJARR3NA3KEYUAO923TH,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 20:26:01 PDT 2016,Fri Oct 21 20:29:33 PDT 2016,Sun Oct 23 20:29:33 PDT 2016,,Sat Oct 22 11:46:02 PDT 2016,The format of your answer is wrong,212,0% (0/17),0% (0/17),0% (0/17),USR:In what city was the first partial face transplant performed?,SYS: Amiens,USR:What was the name of the recipient?,SYS:Dinoire,USR: When was the surgery performed?,"SYS: November,2005",USR:Who supervised the transplant?,SYS:Jean Michel Dubernard,USR:What was the cause of the recipient's facial problem?,SYS:attacked by an animal,Suggested Answer:,(1)In what city was the first partial face transplant performed?,"Answer: Amiens, France",(2) What was the name of the recipient?,Answer:Isabelle Dinoire,(3)On what date was the surgery performed?,"Answer:11/27, 2005",(4)Who supervised the transplant?,Answer:Jean-Michel Dubernard,(5) What was the cause of the recipient's facial problem?,Answer:mauled by a dog,,,,,1|5|5|5|5|5,,
